iso,year,sector,carbon_pricing,length_sequence
ARG,2016.0,electricity_and_heat_production,0.0,6.0
ARG,2016.0,general,0.0,4.0
ARG,2016.0,transport,0.0,6.0
ARG,2016.0,buildings,0.0,2.0
ARG,2016.0,industry,0.0,2.0
ARG,2016.0,afolu,0.0,5.0
ARG,2017.0,electricity_and_heat_production,1.0,6.0
ARG,2017.0,general,0.0,4.0
ARG,2017.0,transport,1.0,6.0
ARG,2017.0,buildings,1.0,2.0
ARG,2017.0,industry,1.0,3.0
ARG,2017.0,afolu,1.0,5.0
ARG,2018.0,electricity_and_heat_production,1.0,6.0
ARG,2018.0,general,0.0,4.0
ARG,2018.0,transport,1.0,7.0
ARG,2018.0,buildings,1.0,3.0
ARG,2018.0,industry,1.0,3.0
ARG,2018.0,afolu,1.0,5.0
ARG,2019.0,electricity_and_heat_production,1.0,6.0
ARG,2019.0,general,0.0,4.0
ARG,2019.0,transport,1.0,7.0
ARG,2019.0,buildings,1.0,3.0
ARG,2019.0,industry,1.0,3.0
ARG,2019.0,afolu,1.0,5.0
ARG,2020.0,electricity_and_heat_production,1.0,6.0
ARG,2020.0,general,0.0,4.0
ARG,2020.0,transport,1.0,7.0
ARG,2020.0,buildings,1.0,3.0
ARG,2020.0,industry,1.0,3.0
ARG,2020.0,afolu,1.0,5.0
ARG,2021.0,electricity_and_heat_production,1.0,6.0
ARG,2021.0,general,0.0,4.0
ARG,2021.0,transport,1.0,7.0
ARG,2021.0,buildings,1.0,3.0
ARG,2021.0,industry,1.0,3.0
ARG,2021.0,afolu,1.0,5.0
AUS,1927.0,electricity_and_heat_production,0.0,0.0
AUS,1927.0,general,0.0,0.0
AUS,1927.0,transport,0.0,0.0
AUS,1927.0,buildings,0.0,0.0
AUS,1927.0,industry,0.0,0.0
AUS,1927.0,afolu,0.0,0.0
AUS,1941.0,electricity_and_heat_production,0.0,0.0
AUS,1941.0,general,0.0,0.0
AUS,1941.0,transport,0.0,0.0
AUS,1941.0,buildings,0.0,0.0
AUS,1941.0,industry,0.0,0.0
AUS,1941.0,afolu,0.0,0.0
AUS,1944.0,electricity_and_heat_production,0.0,0.0
AUS,1944.0,general,0.0,0.0
AUS,1944.0,transport,0.0,0.0
AUS,1944.0,buildings,0.0,0.0
AUS,1944.0,industry,0.0,0.0
AUS,1944.0,afolu,0.0,0.0
AUS,1954.0,electricity_and_heat_production,0.0,0.0
AUS,1954.0,general,0.0,0.0
AUS,1954.0,transport,0.0,0.0
AUS,1954.0,buildings,0.0,0.0
AUS,1954.0,industry,0.0,0.0
AUS,1954.0,afolu,0.0,0.0
AUS,1956.0,electricity_and_heat_production,0.0,0.0
AUS,1956.0,general,0.0,0.0
AUS,1956.0,transport,0.0,0.0
AUS,1956.0,buildings,0.0,0.0
AUS,1956.0,industry,0.0,0.0
AUS,1956.0,afolu,0.0,0.0
AUS,1964.0,electricity_and_heat_production,0.0,0.0
AUS,1964.0,general,0.0,0.0
AUS,1964.0,transport,0.0,0.0
AUS,1964.0,buildings,0.0,0.0
AUS,1964.0,industry,0.0,0.0
AUS,1964.0,afolu,0.0,0.0
AUS,1966.0,electricity_and_heat_production,0.0,0.0
AUS,1966.0,general,0.0,0.0
AUS,1966.0,transport,0.0,0.0
AUS,1966.0,buildings,0.0,0.0
AUS,1966.0,industry,0.0,0.0
AUS,1966.0,afolu,0.0,0.0
AUS,1970.0,electricity_and_heat_production,0.0,0.0
AUS,1970.0,general,0.0,0.0
AUS,1970.0,transport,0.0,0.0
AUS,1970.0,buildings,0.0,0.0
AUS,1970.0,industry,0.0,0.0
AUS,1970.0,afolu,0.0,0.0
AUS,1971.0,electricity_and_heat_production,0.0,0.0
AUS,1971.0,general,0.0,0.0
AUS,1971.0,transport,0.0,0.0
AUS,1971.0,buildings,0.0,0.0
AUS,1971.0,industry,0.0,0.0
AUS,1971.0,afolu,0.0,0.0
AUS,1974.0,electricity_and_heat_production,0.0,0.0
AUS,1974.0,general,0.0,0.0
AUS,1974.0,transport,0.0,0.0
AUS,1974.0,buildings,0.0,0.0
AUS,1974.0,industry,0.0,0.0
AUS,1974.0,afolu,0.0,0.0
AUS,1975.0,electricity_and_heat_production,0.0,0.0
AUS,1975.0,general,0.0,0.0
AUS,1975.0,transport,0.0,0.0
AUS,1975.0,buildings,0.0,0.0
AUS,1975.0,industry,0.0,0.0
AUS,1975.0,afolu,0.0,0.0
AUS,1976.0,electricity_and_heat_production,0.0,0.0
AUS,1976.0,general,0.0,0.0
AUS,1976.0,transport,0.0,0.0
AUS,1976.0,buildings,0.0,0.0
AUS,1976.0,industry,0.0,0.0
AUS,1976.0,afolu,0.0,0.0
AUS,1977.0,electricity_and_heat_production,0.0,0.0
AUS,1977.0,general,0.0,0.0
AUS,1977.0,transport,0.0,0.0
AUS,1977.0,buildings,0.0,0.0
AUS,1977.0,industry,0.0,0.0
AUS,1977.0,afolu,0.0,0.0
AUS,1978.0,electricity_and_heat_production,0.0,0.0
AUS,1978.0,general,0.0,0.0
AUS,1978.0,transport,0.0,0.0
AUS,1978.0,buildings,0.0,0.0
AUS,1978.0,industry,0.0,0.0
AUS,1978.0,afolu,0.0,0.0
AUS,1979.0,electricity_and_heat_production,0.0,0.0
AUS,1979.0,general,0.0,0.0
AUS,1979.0,transport,0.0,0.0
AUS,1979.0,buildings,0.0,0.0
AUS,1979.0,industry,0.0,0.0
AUS,1979.0,afolu,0.0,0.0
AUS,1980.0,electricity_and_heat_production,0.0,0.0
AUS,1980.0,general,0.0,0.0
AUS,1980.0,transport,0.0,0.0
AUS,1980.0,buildings,0.0,0.0
AUS,1980.0,industry,0.0,0.0
AUS,1980.0,afolu,0.0,0.0
AUS,1981.0,electricity_and_heat_production,0.0,0.0
AUS,1981.0,general,0.0,0.0
AUS,1981.0,transport,0.0,0.0
AUS,1981.0,buildings,0.0,0.0
AUS,1981.0,industry,0.0,0.0
AUS,1981.0,afolu,0.0,0.0
AUS,1982.0,electricity_and_heat_production,0.0,0.0
AUS,1982.0,general,0.0,0.0
AUS,1982.0,transport,0.0,0.0
AUS,1982.0,buildings,0.0,0.0
AUS,1982.0,industry,0.0,0.0
AUS,1982.0,afolu,0.0,0.0
AUS,1983.0,electricity_and_heat_production,0.0,0.0
AUS,1983.0,general,0.0,0.0
AUS,1983.0,transport,0.0,0.0
AUS,1983.0,buildings,0.0,0.0
AUS,1983.0,industry,0.0,0.0
AUS,1983.0,afolu,0.0,0.0
AUS,1984.0,electricity_and_heat_production,0.0,0.0
AUS,1984.0,general,0.0,0.0
AUS,1984.0,transport,0.0,0.0
AUS,1984.0,buildings,0.0,0.0
AUS,1984.0,industry,0.0,0.0
AUS,1984.0,afolu,0.0,0.0
AUS,1985.0,electricity_and_heat_production,0.0,0.0
AUS,1985.0,general,0.0,0.0
AUS,1985.0,transport,0.0,0.0
AUS,1985.0,buildings,0.0,0.0
AUS,1985.0,industry,0.0,0.0
AUS,1985.0,afolu,0.0,0.0
AUS,1986.0,electricity_and_heat_production,0.0,0.0
AUS,1986.0,general,0.0,0.0
AUS,1986.0,transport,0.0,0.0
AUS,1986.0,buildings,0.0,0.0
AUS,1986.0,industry,0.0,0.0
AUS,1986.0,afolu,0.0,0.0
AUS,1987.0,electricity_and_heat_production,0.0,0.0
AUS,1987.0,general,0.0,0.0
AUS,1987.0,transport,0.0,0.0
AUS,1987.0,buildings,0.0,0.0
AUS,1987.0,industry,0.0,0.0
AUS,1987.0,afolu,0.0,0.0
AUS,1988.0,electricity_and_heat_production,0.0,0.0
AUS,1988.0,general,0.0,0.0
AUS,1988.0,transport,0.0,0.0
AUS,1988.0,buildings,0.0,0.0
AUS,1988.0,industry,0.0,0.0
AUS,1988.0,afolu,0.0,0.0
AUS,1989.0,electricity_and_heat_production,0.0,0.0
AUS,1989.0,general,0.0,0.0
AUS,1989.0,transport,0.0,0.0
AUS,1989.0,buildings,0.0,1.0
AUS,1989.0,industry,0.0,1.0
AUS,1989.0,afolu,0.0,0.0
AUS,1990.0,electricity_and_heat_production,0.0,0.0
AUS,1990.0,general,0.0,0.0
AUS,1990.0,transport,0.0,0.0
AUS,1990.0,buildings,0.0,1.0
AUS,1990.0,industry,0.0,1.0
AUS,1990.0,afolu,0.0,0.0
AUS,1991.0,electricity_and_heat_production,0.0,0.0
AUS,1991.0,general,0.0,0.0
AUS,1991.0,transport,0.0,0.0
AUS,1991.0,buildings,0.0,1.0
AUS,1991.0,industry,0.0,1.0
AUS,1991.0,afolu,0.0,0.0
AUS,1992.0,electricity_and_heat_production,0.0,0.0
AUS,1992.0,general,0.0,0.0
AUS,1992.0,transport,0.0,0.0
AUS,1992.0,buildings,0.0,2.0
AUS,1992.0,industry,0.0,1.0
AUS,1992.0,afolu,0.0,0.0
AUS,1993.0,electricity_and_heat_production,0.0,0.0
AUS,1993.0,general,0.0,0.0
AUS,1993.0,transport,0.0,0.0
AUS,1993.0,buildings,0.0,2.0
AUS,1993.0,industry,0.0,1.0
AUS,1993.0,afolu,0.0,0.0
AUS,1994.0,electricity_and_heat_production,0.0,0.0
AUS,1994.0,general,0.0,0.0
AUS,1994.0,transport,0.0,0.0
AUS,1994.0,buildings,0.0,2.0
AUS,1994.0,industry,0.0,1.0
AUS,1994.0,afolu,0.0,0.0
AUS,1995.0,electricity_and_heat_production,0.0,0.0
AUS,1995.0,general,0.0,0.0
AUS,1995.0,transport,0.0,0.0
AUS,1995.0,buildings,0.0,2.0
AUS,1995.0,industry,0.0,1.0
AUS,1995.0,afolu,0.0,0.0
AUS,1996.0,electricity_and_heat_production,0.0,0.0
AUS,1996.0,general,0.0,0.0
AUS,1996.0,transport,0.0,0.0
AUS,1996.0,buildings,0.0,2.0
AUS,1996.0,industry,0.0,1.0
AUS,1996.0,afolu,0.0,0.0
AUS,1997.0,electricity_and_heat_production,0.0,3.0
AUS,1997.0,general,0.0,0.0
AUS,1997.0,transport,0.0,0.0
AUS,1997.0,buildings,0.0,2.0
AUS,1997.0,industry,0.0,1.0
AUS,1997.0,afolu,0.0,1.0
AUS,1998.0,electricity_and_heat_production,0.0,4.0
AUS,1998.0,general,0.0,1.0
AUS,1998.0,transport,0.0,0.0
AUS,1998.0,buildings,0.0,2.0
AUS,1998.0,industry,0.0,2.0
AUS,1998.0,afolu,0.0,1.0
AUS,1999.0,electricity_and_heat_production,0.0,5.0
AUS,1999.0,general,0.0,3.0
AUS,1999.0,transport,0.0,1.0
AUS,1999.0,buildings,0.0,3.0
AUS,1999.0,industry,0.0,3.0
AUS,1999.0,afolu,0.0,1.0
AUS,2000.0,electricity_and_heat_production,0.0,6.0
AUS,2000.0,general,0.0,5.0
AUS,2000.0,transport,0.0,3.0
AUS,2000.0,buildings,0.0,3.0
AUS,2000.0,industry,0.0,4.0
AUS,2000.0,afolu,0.0,1.0
AUS,2001.0,electricity_and_heat_production,0.0,6.0
AUS,2001.0,general,0.0,5.0
AUS,2001.0,transport,0.0,4.0
AUS,2001.0,buildings,0.0,3.0
AUS,2001.0,industry,0.0,6.0
AUS,2001.0,afolu,0.0,3.0
AUS,2002.0,electricity_and_heat_production,0.0,6.0
AUS,2002.0,general,0.0,5.0
AUS,2002.0,transport,0.0,4.0
AUS,2002.0,buildings,0.0,4.0
AUS,2002.0,industry,0.0,6.0
AUS,2002.0,afolu,0.0,3.0
AUS,2003.0,electricity_and_heat_production,0.0,6.0
AUS,2003.0,general,0.0,5.0
AUS,2003.0,transport,0.0,5.0
AUS,2003.0,buildings,0.0,4.0
AUS,2003.0,industry,0.0,6.0
AUS,2003.0,afolu,0.0,3.0
AUS,2004.0,electricity_and_heat_production,0.0,7.0
AUS,2004.0,general,0.0,5.0
AUS,2004.0,transport,0.0,5.0
AUS,2004.0,buildings,0.0,5.0
AUS,2004.0,industry,0.0,6.0
AUS,2004.0,afolu,0.0,3.0
AUS,2005.0,electricity_and_heat_production,0.0,7.0
AUS,2005.0,general,0.0,5.0
AUS,2005.0,transport,0.0,6.0
AUS,2005.0,buildings,0.0,5.0
AUS,2005.0,industry,0.0,6.0
AUS,2005.0,afolu,0.0,3.0
AUS,2006.0,electricity_and_heat_production,0.0,7.0
AUS,2006.0,general,0.0,5.0
AUS,2006.0,transport,0.0,6.0
AUS,2006.0,buildings,0.0,7.0
AUS,2006.0,industry,0.0,6.0
AUS,2006.0,afolu,0.0,3.0
AUS,2007.0,electricity_and_heat_production,0.0,7.0
AUS,2007.0,general,0.0,5.0
AUS,2007.0,transport,0.0,6.0
AUS,2007.0,buildings,0.0,7.0
AUS,2007.0,industry,0.0,6.0
AUS,2007.0,afolu,0.0,3.0
AUS,2008.0,electricity_and_heat_production,0.0,7.0
AUS,2008.0,general,0.0,5.0
AUS,2008.0,transport,0.0,6.0
AUS,2008.0,buildings,0.0,7.0
AUS,2008.0,industry,0.0,6.0
AUS,2008.0,afolu,0.0,3.0
AUS,2009.0,electricity_and_heat_production,0.0,7.0
AUS,2009.0,general,0.0,5.0
AUS,2009.0,transport,0.0,6.0
AUS,2009.0,buildings,0.0,7.0
AUS,2009.0,industry,0.0,6.0
AUS,2009.0,afolu,0.0,3.0
AUS,2010.0,electricity_and_heat_production,0.0,7.0
AUS,2010.0,general,0.0,5.0
AUS,2010.0,transport,0.0,6.0
AUS,2010.0,buildings,0.0,7.0
AUS,2010.0,industry,0.0,6.0
AUS,2010.0,afolu,0.0,3.0
AUS,2011.0,electricity_and_heat_production,0.0,7.0
AUS,2011.0,general,0.0,6.0
AUS,2011.0,transport,0.0,6.0
AUS,2011.0,buildings,0.0,7.0
AUS,2011.0,industry,0.0,6.0
AUS,2011.0,afolu,0.0,4.0
AUS,2012.0,electricity_and_heat_production,0.0,7.0
AUS,2012.0,general,0.0,6.0
AUS,2012.0,transport,0.0,6.0
AUS,2012.0,buildings,0.0,7.0
AUS,2012.0,industry,0.0,7.0
AUS,2012.0,afolu,0.0,5.0
AUS,2013.0,electricity_and_heat_production,0.0,7.0
AUS,2013.0,general,0.0,6.0
AUS,2013.0,transport,0.0,6.0
AUS,2013.0,buildings,0.0,7.0
AUS,2013.0,industry,0.0,7.0
AUS,2013.0,afolu,0.0,5.0
AUS,2014.0,electricity_and_heat_production,0.0,7.0
AUS,2014.0,general,0.0,6.0
AUS,2014.0,transport,0.0,6.0
AUS,2014.0,buildings,0.0,7.0
AUS,2014.0,industry,0.0,7.0
AUS,2014.0,afolu,0.0,7.0
AUS,2015.0,electricity_and_heat_production,0.0,7.0
AUS,2015.0,general,0.0,6.0
AUS,2015.0,transport,0.0,6.0
AUS,2015.0,buildings,0.0,7.0
AUS,2015.0,industry,0.0,7.0
AUS,2015.0,afolu,0.0,7.0
AUS,2016.0,electricity_and_heat_production,0.0,7.0
AUS,2016.0,general,0.0,6.0
AUS,2016.0,transport,0.0,6.0
AUS,2016.0,buildings,0.0,7.0
AUS,2016.0,industry,0.0,7.0
AUS,2016.0,afolu,0.0,7.0
AUS,2017.0,electricity_and_heat_production,0.0,7.0
AUS,2017.0,general,0.0,6.0
AUS,2017.0,transport,0.0,6.0
AUS,2017.0,buildings,0.0,7.0
AUS,2017.0,industry,0.0,7.0
AUS,2017.0,afolu,0.0,7.0
AUS,2018.0,electricity_and_heat_production,0.0,7.0
AUS,2018.0,general,0.0,6.0
AUS,2018.0,transport,0.0,6.0
AUS,2018.0,buildings,0.0,7.0
AUS,2018.0,industry,0.0,7.0
AUS,2018.0,afolu,0.0,7.0
AUS,2019.0,electricity_and_heat_production,0.0,7.0
AUS,2019.0,general,0.0,6.0
AUS,2019.0,transport,0.0,6.0
AUS,2019.0,buildings,0.0,7.0
AUS,2019.0,industry,0.0,7.0
AUS,2019.0,afolu,0.0,7.0
AUS,2020.0,electricity_and_heat_production,0.0,7.0
AUS,2020.0,general,0.0,6.0
AUS,2020.0,transport,0.0,6.0
AUS,2020.0,buildings,0.0,7.0
AUS,2020.0,industry,0.0,7.0
AUS,2020.0,afolu,0.0,7.0
AUS,2021.0,electricity_and_heat_production,0.0,7.0
AUS,2021.0,general,0.0,6.0
AUS,2021.0,transport,0.0,6.0
AUS,2021.0,buildings,0.0,7.0
AUS,2021.0,industry,0.0,7.0
AUS,2021.0,afolu,0.0,7.0
BRA,1927.0,electricity_and_heat_production,0.0,0.0
BRA,1927.0,general,0.0,0.0
BRA,1927.0,transport,0.0,0.0
BRA,1927.0,buildings,0.0,0.0
BRA,1927.0,industry,0.0,0.0
BRA,1927.0,afolu,0.0,0.0
BRA,1941.0,electricity_and_heat_production,0.0,0.0
BRA,1941.0,general,0.0,0.0
BRA,1941.0,transport,0.0,0.0
BRA,1941.0,buildings,0.0,0.0
BRA,1941.0,industry,0.0,0.0
BRA,1941.0,afolu,0.0,0.0
BRA,1944.0,electricity_and_heat_production,0.0,0.0
BRA,1944.0,general,0.0,0.0
BRA,1944.0,transport,0.0,0.0
BRA,1944.0,buildings,0.0,0.0
BRA,1944.0,industry,0.0,0.0
BRA,1944.0,afolu,0.0,0.0
BRA,1954.0,electricity_and_heat_production,0.0,0.0
BRA,1954.0,general,0.0,0.0
BRA,1954.0,transport,0.0,0.0
BRA,1954.0,buildings,0.0,0.0
BRA,1954.0,industry,0.0,0.0
BRA,1954.0,afolu,0.0,0.0
BRA,1956.0,electricity_and_heat_production,0.0,0.0
BRA,1956.0,general,0.0,0.0
BRA,1956.0,transport,0.0,0.0
BRA,1956.0,buildings,0.0,0.0
BRA,1956.0,industry,0.0,0.0
BRA,1956.0,afolu,0.0,0.0
BRA,1964.0,electricity_and_heat_production,0.0,0.0
BRA,1964.0,general,0.0,0.0
BRA,1964.0,transport,0.0,0.0
BRA,1964.0,buildings,0.0,0.0
BRA,1964.0,industry,0.0,0.0
BRA,1964.0,afolu,0.0,0.0
BRA,1966.0,electricity_and_heat_production,0.0,0.0
BRA,1966.0,general,0.0,0.0
BRA,1966.0,transport,0.0,0.0
BRA,1966.0,buildings,0.0,0.0
BRA,1966.0,industry,0.0,0.0
BRA,1966.0,afolu,0.0,0.0
BRA,1970.0,electricity_and_heat_production,0.0,0.0
BRA,1970.0,general,0.0,0.0
BRA,1970.0,transport,0.0,0.0
BRA,1970.0,buildings,0.0,0.0
BRA,1970.0,industry,0.0,0.0
BRA,1970.0,afolu,0.0,0.0
BRA,1971.0,electricity_and_heat_production,0.0,0.0
BRA,1971.0,general,0.0,0.0
BRA,1971.0,transport,0.0,0.0
BRA,1971.0,buildings,0.0,0.0
BRA,1971.0,industry,0.0,0.0
BRA,1971.0,afolu,0.0,0.0
BRA,1974.0,electricity_and_heat_production,0.0,0.0
BRA,1974.0,general,0.0,0.0
BRA,1974.0,transport,0.0,0.0
BRA,1974.0,buildings,0.0,0.0
BRA,1974.0,industry,0.0,0.0
BRA,1974.0,afolu,0.0,0.0
BRA,1975.0,electricity_and_heat_production,0.0,0.0
BRA,1975.0,general,0.0,0.0
BRA,1975.0,transport,0.0,0.0
BRA,1975.0,buildings,0.0,0.0
BRA,1975.0,industry,0.0,0.0
BRA,1975.0,afolu,0.0,0.0
BRA,1976.0,electricity_and_heat_production,0.0,0.0
BRA,1976.0,general,0.0,0.0
BRA,1976.0,transport,0.0,0.0
BRA,1976.0,buildings,0.0,0.0
BRA,1976.0,industry,0.0,0.0
BRA,1976.0,afolu,0.0,0.0
BRA,1977.0,electricity_and_heat_production,0.0,0.0
BRA,1977.0,general,0.0,0.0
BRA,1977.0,transport,0.0,0.0
BRA,1977.0,buildings,0.0,0.0
BRA,1977.0,industry,0.0,0.0
BRA,1977.0,afolu,0.0,0.0
BRA,1978.0,electricity_and_heat_production,0.0,0.0
BRA,1978.0,general,0.0,0.0
BRA,1978.0,transport,0.0,0.0
BRA,1978.0,buildings,0.0,0.0
BRA,1978.0,industry,0.0,0.0
BRA,1978.0,afolu,0.0,0.0
BRA,1979.0,electricity_and_heat_production,0.0,0.0
BRA,1979.0,general,0.0,0.0
BRA,1979.0,transport,0.0,0.0
BRA,1979.0,buildings,0.0,0.0
BRA,1979.0,industry,0.0,0.0
BRA,1979.0,afolu,0.0,0.0
BRA,1980.0,electricity_and_heat_production,0.0,0.0
BRA,1980.0,general,0.0,0.0
BRA,1980.0,transport,0.0,0.0
BRA,1980.0,buildings,0.0,0.0
BRA,1980.0,industry,0.0,0.0
BRA,1980.0,afolu,0.0,0.0
BRA,1981.0,electricity_and_heat_production,0.0,0.0
BRA,1981.0,general,0.0,1.0
BRA,1981.0,transport,0.0,0.0
BRA,1981.0,buildings,0.0,0.0
BRA,1981.0,industry,0.0,0.0
BRA,1981.0,afolu,0.0,0.0
BRA,1982.0,electricity_and_heat_production,0.0,0.0
BRA,1982.0,general,0.0,1.0
BRA,1982.0,transport,0.0,0.0
BRA,1982.0,buildings,0.0,0.0
BRA,1982.0,industry,0.0,0.0
BRA,1982.0,afolu,0.0,0.0
BRA,1983.0,electricity_and_heat_production,0.0,0.0
BRA,1983.0,general,0.0,1.0
BRA,1983.0,transport,0.0,0.0
BRA,1983.0,buildings,0.0,0.0
BRA,1983.0,industry,0.0,0.0
BRA,1983.0,afolu,0.0,0.0
BRA,1984.0,electricity_and_heat_production,0.0,0.0
BRA,1984.0,general,0.0,1.0
BRA,1984.0,transport,0.0,0.0
BRA,1984.0,buildings,0.0,0.0
BRA,1984.0,industry,0.0,0.0
BRA,1984.0,afolu,0.0,0.0
BRA,1985.0,electricity_and_heat_production,0.0,4.0
BRA,1985.0,general,0.0,5.0
BRA,1985.0,transport,0.0,0.0
BRA,1985.0,buildings,0.0,4.0
BRA,1985.0,industry,0.0,4.0
BRA,1985.0,afolu,0.0,0.0
BRA,1986.0,electricity_and_heat_production,0.0,4.0
BRA,1986.0,general,0.0,5.0
BRA,1986.0,transport,0.0,0.0
BRA,1986.0,buildings,0.0,4.0
BRA,1986.0,industry,0.0,4.0
BRA,1986.0,afolu,0.0,0.0
BRA,1987.0,electricity_and_heat_production,0.0,4.0
BRA,1987.0,general,0.0,5.0
BRA,1987.0,transport,0.0,0.0
BRA,1987.0,buildings,0.0,4.0
BRA,1987.0,industry,0.0,4.0
BRA,1987.0,afolu,0.0,0.0
BRA,1988.0,electricity_and_heat_production,0.0,4.0
BRA,1988.0,general,0.0,5.0
BRA,1988.0,transport,0.0,0.0
BRA,1988.0,buildings,0.0,4.0
BRA,1988.0,industry,0.0,4.0
BRA,1988.0,afolu,0.0,0.0
BRA,1989.0,electricity_and_heat_production,0.0,4.0
BRA,1989.0,general,0.0,5.0
BRA,1989.0,transport,0.0,0.0
BRA,1989.0,buildings,0.0,4.0
BRA,1989.0,industry,0.0,4.0
BRA,1989.0,afolu,0.0,2.0
BRA,1990.0,electricity_and_heat_production,0.0,4.0
BRA,1990.0,general,0.0,5.0
BRA,1990.0,transport,0.0,0.0
BRA,1990.0,buildings,0.0,4.0
BRA,1990.0,industry,0.0,4.0
BRA,1990.0,afolu,0.0,2.0
BRA,1991.0,electricity_and_heat_production,0.0,4.0
BRA,1991.0,general,0.0,5.0
BRA,1991.0,transport,0.0,0.0
BRA,1991.0,buildings,0.0,4.0
BRA,1991.0,industry,0.0,5.0
BRA,1991.0,afolu,0.0,2.0
BRA,1992.0,electricity_and_heat_production,0.0,4.0
BRA,1992.0,general,0.0,5.0
BRA,1992.0,transport,0.0,0.0
BRA,1992.0,buildings,0.0,4.0
BRA,1992.0,industry,0.0,5.0
BRA,1992.0,afolu,0.0,3.0
BRA,1993.0,electricity_and_heat_production,0.0,4.0
BRA,1993.0,general,0.0,5.0
BRA,1993.0,transport,0.0,1.0
BRA,1993.0,buildings,0.0,5.0
BRA,1993.0,industry,0.0,5.0
BRA,1993.0,afolu,0.0,3.0
BRA,1994.0,electricity_and_heat_production,0.0,4.0
BRA,1994.0,general,0.0,5.0
BRA,1994.0,transport,0.0,1.0
BRA,1994.0,buildings,0.0,5.0
BRA,1994.0,industry,0.0,5.0
BRA,1994.0,afolu,0.0,3.0
BRA,1995.0,electricity_and_heat_production,0.0,4.0
BRA,1995.0,general,0.0,6.0
BRA,1995.0,transport,0.0,1.0
BRA,1995.0,buildings,0.0,5.0
BRA,1995.0,industry,0.0,5.0
BRA,1995.0,afolu,0.0,3.0
BRA,1996.0,electricity_and_heat_production,0.0,5.0
BRA,1996.0,general,0.0,6.0
BRA,1996.0,transport,0.0,1.0
BRA,1996.0,buildings,0.0,5.0
BRA,1996.0,industry,0.0,5.0
BRA,1996.0,afolu,0.0,3.0
BRA,1997.0,electricity_and_heat_production,0.0,5.0
BRA,1997.0,general,0.0,6.0
BRA,1997.0,transport,0.0,1.0
BRA,1997.0,buildings,0.0,6.0
BRA,1997.0,industry,0.0,5.0
BRA,1997.0,afolu,0.0,3.0
BRA,1998.0,electricity_and_heat_production,0.0,6.0
BRA,1998.0,general,0.0,6.0
BRA,1998.0,transport,0.0,1.0
BRA,1998.0,buildings,0.0,6.0
BRA,1998.0,industry,0.0,5.0
BRA,1998.0,afolu,0.0,3.0
BRA,1999.0,electricity_and_heat_production,0.0,6.0
BRA,1999.0,general,0.0,6.0
BRA,1999.0,transport,0.0,1.0
BRA,1999.0,buildings,0.0,6.0
BRA,1999.0,industry,0.0,5.0
BRA,1999.0,afolu,0.0,3.0
BRA,2000.0,electricity_and_heat_production,0.0,6.0
BRA,2000.0,general,0.0,6.0
BRA,2000.0,transport,0.0,1.0
BRA,2000.0,buildings,0.0,6.0
BRA,2000.0,industry,0.0,5.0
BRA,2000.0,afolu,0.0,3.0
BRA,2001.0,electricity_and_heat_production,0.0,6.0
BRA,2001.0,general,0.0,7.0
BRA,2001.0,transport,0.0,1.0
BRA,2001.0,buildings,0.0,7.0
BRA,2001.0,industry,0.0,7.0
BRA,2001.0,afolu,0.0,4.0
BRA,2002.0,electricity_and_heat_production,0.0,6.0
BRA,2002.0,general,0.0,7.0
BRA,2002.0,transport,0.0,2.0
BRA,2002.0,buildings,0.0,7.0
BRA,2002.0,industry,0.0,7.0
BRA,2002.0,afolu,0.0,4.0
BRA,2003.0,electricity_and_heat_production,0.0,6.0
BRA,2003.0,general,0.0,7.0
BRA,2003.0,transport,0.0,2.0
BRA,2003.0,buildings,0.0,7.0
BRA,2003.0,industry,0.0,7.0
BRA,2003.0,afolu,0.0,4.0
BRA,2004.0,electricity_and_heat_production,0.0,6.0
BRA,2004.0,general,0.0,7.0
BRA,2004.0,transport,0.0,2.0
BRA,2004.0,buildings,0.0,7.0
BRA,2004.0,industry,0.0,7.0
BRA,2004.0,afolu,0.0,4.0
BRA,2005.0,electricity_and_heat_production,0.0,6.0
BRA,2005.0,general,0.0,7.0
BRA,2005.0,transport,0.0,2.0
BRA,2005.0,buildings,0.0,7.0
BRA,2005.0,industry,0.0,7.0
BRA,2005.0,afolu,0.0,4.0
BRA,2006.0,electricity_and_heat_production,0.0,6.0
BRA,2006.0,general,0.0,7.0
BRA,2006.0,transport,0.0,2.0
BRA,2006.0,buildings,0.0,7.0
BRA,2006.0,industry,0.0,7.0
BRA,2006.0,afolu,0.0,6.0
BRA,2007.0,electricity_and_heat_production,0.0,6.0
BRA,2007.0,general,0.0,7.0
BRA,2007.0,transport,0.0,3.0
BRA,2007.0,buildings,0.0,7.0
BRA,2007.0,industry,0.0,7.0
BRA,2007.0,afolu,0.0,6.0
BRA,2008.0,electricity_and_heat_production,0.0,6.0
BRA,2008.0,general,0.0,7.0
BRA,2008.0,transport,0.0,3.0
BRA,2008.0,buildings,0.0,7.0
BRA,2008.0,industry,0.0,7.0
BRA,2008.0,afolu,0.0,6.0
BRA,2009.0,electricity_and_heat_production,0.0,6.0
BRA,2009.0,general,0.0,7.0
BRA,2009.0,transport,0.0,3.0
BRA,2009.0,buildings,0.0,7.0
BRA,2009.0,industry,0.0,7.0
BRA,2009.0,afolu,0.0,6.0
BRA,2010.0,electricity_and_heat_production,0.0,6.0
